Rank,Name,Company,Volume,Sides,City,State
28695,Cory Piepkorn,Keller Williams,$10.14M,28,Rochester,MN
28695,Diane Reeley,Coldwell Banker Realty,$10.14M,19,Winter Springs,FL
28697,Judy Cerra,Berkshire Hathaway HomeServices Preferred Properties,$10.14M,37,Clarks Summit,PA
28698,Katie Stowe,Corcoran McEnearney,$10.14M,9.5,McLean,VA
28699,Kamie Sawtell,REMAX Top Executives,$10.14M,22,Shelton,WA
28700,Patti Gurney,Keller Williams,$10.14M,15,Ridgewood,NJ
28701,Miriam Miller,Corcoran McEnearney,$10.14M,14.5,Alexandria,VA
28702,Rob Magnotta,First Team Real Estate,$10.14M,11,Newport Beach,CA
28703,Sarah Hendershot,Redfin,$10.14M,29,Cleveland,OH
28704,Orna Eilon,Keller Williams,$10.14M,10,Westlake Village,CA
28705,Kimberly Baldwin,Compass,$10.14M,13,Boulder,CO
28706,Deborah Saunders,Coldwell Banker Schneidmiller Realty,$10.14M,15,Coeur d'Alene,ID
28707,Shelley Brinson,CENTURY 21 Classic Realty,$10.14M,52,Washington,IN
28708,Sherri Malone,Coldwell Banker Realty,$10.14M,18,Somers,NY
28709,Judy Bernal,Coldwell Banker Realty,$10.14M,8,Pasadena,CA
28710,Aaron Rivas,CENTURY 21 Citrus Realty,$10.14M,13.5,San Dimas,CA
28711,Karen Asay,REMAX Gold,$10.14M,16,Roseville,CA
28712,Maria Anemone,Russ Lyon Sotheby's International Realty,$10.14M,8.1,Tucson,AZ
28713,Tyler Hall,Berkshire Hathaway HomeServices Verani Realty,$10.14M,17,Hanover,NH
28714,Brad McCreary,Keller Williams,$10.14M,25,Naperville,IL
28715,Jacob Rochefort,Mott & Chace Sotheby's International Realty,$10.14M,16,Providence,RI
28716,Michael Borrel,Keller Williams,$10.14M,20,Houston,TX
28717,Jonathan Bradley,Howard Hanna Allen Tate Real Estate,$10.14M,32.7,West Jefferson,NC
28718,Kory Heindselman,REMAX Welcome Home,$10.14M,35,Omak,WA
28719,Helen Lee,Coldwell Banker Tri-Counties Realty,$10.13M,12,Diamond Bar,CA
28720,Jolen Brennan,Iron Valley Real Estate Greater Scranton,$10.13M,42,Dunmore,PA
28721,Alane Anderson,Berkshire Hathaway HomeServices California Properties,$10.13M,9,Indian Wells,CA
28722,Mark Boitano,REMAX Select,$10.13M,22,Albuquerque,NM
28723,Ilya Rashkovskiy,Corcoran Sawyer Smith,$10.13M,13.5,Hoboken,NJ
28724,Kara McGraw,ReeceNichols Real Estate,$10.13M,23,Prairie Village,KS
28725,Sally Goldkamp,Janet McAfee Inc.,$10.13M,14.7,St. Louis,MO
28726,Sal Jan,Keller Williams,$10.13M,25,Hoover,AL
28727,Laura Tibu,HomeSmart Connect,$10.13M,21,Arlington Heights,IL
28728,Theano Meyers,"Berkshire Hathaway HomeServices Fox & Roach, REALTORS®",$10.13M,15,Manalapan,NJ
28729,John Gatton,CENTURY 21 New Millennium,$10.13M,24,California,MD
28729,Christine Romeo Disantillo,REMAX Central,$10.13M,18,Manalapan,NJ
28729,Nikki Sailor,REMAX Concepts,$10.13M,33,Bettendorf,IA
28729,Donna Roberts,Coldwell Banker Realty,$10.13M,23.3,Lexington,SC
28733,Bharat Kaushal,The Real Brokerage Inc.,$10.13M,19,Waddell,AZ
28734,Julie Vargas,CENTURY 21 Topsail Realty,$10.13M,14.9,Bristol,RI
28735,Eve Price,Keller Williams,$10.13M,16,Albuquerque,NM
28736,Donna Ryan,LIV Sotheby's International Realty,$10.13M,8.5,Denver,CO
28737,Ioana Horja,eXp Realty,$10.13M,13,French Valley,CA
28738,Pamela Auld,REMAX Home Center,$10.13M,34,McMurray,PA
28739,Kevin Hsiao,Engel & Völkers Burlingame,$10.13M,5.5,Burlingame,CA
28740,Stephanie Feltner,Prime Real Estate ERA Powered,$10.13M,34,Greencastle,IN
28741,Lara Owings,REMAX Realty Group,$10.13M,18,Dunkirk,MD
28742,James Hood,HomeSmart PV & Associates,$10.13M,15,Modesto,CA
28742,Lauren Nannariello,Berkshire Hathaway HomeServices New York Properties,$10.13M,14,Rye,NY
28744,Nathalie Clark,Julia B. Fee Sotheby's International Realty,$10.13M,7,Larchmont,NY
28745,Barbara Anne Kivi,Keller Williams,$10.13M,19,Williamsville,NY
28746,Jeff Sterley,Compass,$10.13M,6,Larkspur,CA
28747,Danika Giard,eXp Realty,$10.13M,19,Post Falls,ID
28748,Maricruz Acuna,Christie's Lone Star,$10.13M,12,Austin,TX
28749,Sharon Foley,ERA Insite Realty Services,$10.13M,9,Pleasantville,NY
28750,Clint Foote,Keller Williams,$10.13M,17,Boise,ID
28751,Lisa Strait-Hughes,Gladys Manion Real Estate,$10.13M,15,Saint Louis,MO
28752,Eric Rutherford,REMAX Peninsula,$10.13M,24,Newport News,VA
28753,Karie Lyn Angell,Coldwell Banker Realty,$10.13M,5,Chesterfield,MO
28754,Tanya Stephens,ERA King Real Estate,$10.13M,19.5,Vestavia Hills,AL
28755,Jason Pratt,eXp Realty,$10.13M,10,Buckley,WA
28756,Scottie Cabrera,Brown Harris Stevens,$10.13M,13,New York,NY
28757,Linda Chaletzky,Long & Foster Real Estate,$10.13M,8.3,Washington,DC
28757,Greta Springer,Compass,$10.13M,10.8,Nashville,TN
28759,Bruce Roby,REMAX Professionals,$10.13M,51,Uniontown,PA
28760,Claudine Yim,Engel & Völkers Honolulu Kahala,$10.13M,12.5,Honolulu,HI
28761,Leonora Lacqua-caminiti,Compass,$10.13M,17,Fair Haven,NJ
28762,Todd Colvin,eXp Realty,$10.13M,18,Lake Tapps,WA
28763,Jennifer Chan,Nurlinks Capital,$10.13M,8,Irvine,CA
28764,John Bunn,CENTURY 21 Bunn Real Estate,$10.13M,23,Hamilton,GA
28765,Stephen White,Christie's International Real Estate Southern California,$10.13M,9,Encino,CA
28766,Holly Gardner,eXp Realty,$10.12M,12,St. George,UT
28766,Amy Dorsey,Slifer Smith & Frampton Real Estate,$10.12M,2,Vail Valley,CO
28766,Derek Cosentino,Four Seasons Sotheby's International Realty,$10.12M,13,Hanover,NH
28766,Michelle Welch,Compass,$10.12M,9,Chicago,IL
28770,Shannon Willett,Long & Foster Real Estate,$10.12M,17.5,Vienna,VA
28771,Patti Church,Berkshire Hathaway HomeServices Carolinas Realty,$10.12M,14,Winston-Salem,NC
28772,Andrew Holmstrom,eXp Realty,$10.12M,20,Sedro Woolley,WA
28773,Kyle Hinding,Coldwell Banker Realty,$10.12M,11.1,Old Lyme,CT
28774,Terri Granholm,Coldwell Banker Realty,$10.12M,17,Bedminster,NJ
28775,Brit Crezee,Sierra Sotheby's International Realty,$10.12M,7.3,Truckee,CA
28776,Shaloo Rathee,eXp Realty,$10.12M,6,San Ramon,CA
28776,Melody Riazati,Keller Williams,$10.12M,12,San Diego,CA
28778,Jonathan Himschoot,Compass,$10.12M,9,Seattle,WA
28779,Amy Osterbeck,Keller Williams,$10.12M,22,Birmingham,MI
28780,Wayne Hugendubel,Coldwell Banker Realty,$10.12M,29.3,Orange,CT
28781,John Feeney,C3 Real Estate Solutions,$10.12M,16.5,Johsntown,CO
28782,Jerome Dixon,Signature Sotheby's International Realty,$10.12M,25.5,Birmingham,MI
28783,Tahrima Arshad,Coldwell Banker Realty,$10.12M,14.7,Southlake,TX
28784,William Martin,Douglas Elliman,$10.12M,3,New York,NY
28784,Felix Mendez,Christie's International Real Estate Group,$10.12M,15,Ho Ho Kus,NJ
28786,Cindy Rack,Keller Williams,$10.12M,29,Bethel Park,PA
28787,Erin Cecil,Coldwell Banker Regan Realtors,$10.12M,19,Shawnee,KS
28788,Patricia Ekvall,Berkshire Hathaway HomeServices New England Properties,$10.12M,2,Greenwich,CT
28789,Megan Schoner,Keller Williams,$10.12M,26,Port St. Lucie,FL
28790,Zap Martin,LPT Realty,$10.12M,13,San Diego,CA
28791,Sylvia Aquino,Coldwell Banker Realty,$10.12M,17,Maplewood,NJ
28792,Ron Kubalanza,Stark Company Realtors,$10.12M,17.5,Madison,WI
28793,Christina Ellermeyer,Coldwell Banker Realty,$10.12M,17,Sacramento,CA
28794,Deannah Shaheen,Compass,$10.12M,21,Philadelphia,PA
28794,Scott Moore,EXIT Northern Shores Realty,$10.12M,20,Elk Rapids,MI
28796,Wendell Kalani Kam,Coldwell Banker Realty,$10.12M,9,Honolulu,HI
28797,Abigail Rose,REMAX Capitol Properties,$10.12M,22,Cheyenne,WY
28798,Lou Capellaro,Keller Williams,$10.12M,24.5,Ridgefield,CT
28799,Jacob Mack,REMAX Centennial,$10.12M,22,Liberty Lake,WA
28800,Mary Edwards,Coldwell Banker Realty,$10.12M,5.1,San Anselmo,CA
28801,Stacey Styslinger,Compass,$10.12M,12,Bethesda,MD
28802,Rachael Guertin,REMAX Nautical Realty,$10.12M,28,Cape Coral,FL
28803,Michelle Selvey,NextHome Olive Branch Real Estate,$10.12M,17,Stafford,VA
28804,Elaine Ceccacci,LPT Realty,$10.12M,30,Savannah,GA
28805,James Briggs,Keller Williams,$10.12M,13,Doylestown,PA
28806,David McGee,CENTURY 21 Connect Realty,$10.12M,17,Roswell,GA
28807,Eric Davis,ONE Sotheby's International Realty,$10.12M,11,Coral Gables,FL
28808,Nancy Cuite,Berkshire Hathaway HomeServices Laffey International Realty,$10.12M,8,Roslyn,NY
28809,Deborah DeLardi,Signature Premier Properties,$10.12M,13,Hampton Bays,NY
28810,Jessica Hall,Better Homes and Gardens Real Estate Base Camp,$10.12M,28,Midlothian,VA
28811,Marvin Hall,Charter One Realty,$10.12M,11,Bluffton,SC
28812,Patrick Gorman,ERA Live Moore,$10.11M,30,Charlotte,NC
28813,Claudia Marrone,Keller Williams,$10.11M,15,Basking Ridge,NJ
28814,Olivia Capizzi,Keller Williams,$10.11M,27,Cocoa Beach,FL
28815,Amy Wallick,Lamacchia Realty,$10.11M,13,Beverly,MA
28816,Meesha Rawal,HomeSmart,$10.11M,14,Atlanta,GA
28817,Brianna Molina,Better Homes and Gardens Real Estate Paracle,$10.11M,21,Charlotte,NC
28818,David Gerwels,eXp Realty,$10.11M,17,Hilton Head Island,SC
28818,John Mammano,Compass,$10.11M,13,Washington,DC
28820,Laurel Powell,Realogics Sotheby's International Realty,$10.11M,9,Bainbridge Island,WA
28821,Susan Jackson,CENTURY 21 Platinum Partners,$10.11M,32,Atlanta,TX
28822,Mike Horton,Coldwell Banker Realty,$10.11M,18,Woodbridge,VA
28823,Tawni Whisler,Berkshire Hathaway HomeServices Ambassador Real Estate,$10.11M,26,Omaha,NE
28824,Cheryl Amari,Keller Williams,$10.11M,13,Alpharetta,GA
28825,Michelle Lynn Stephenson,Keller Williams,$10.11M,21,Apex,NC
28826,Brian Kozloski,CENTURY 21 New West Properties,$10.11M,28,Catskill,NY
28827,Vanessa Henderson,William Pitt Sotheby's International Realty,$10.11M,17.2,Kent,CT
28828,Laura Stoner,Keller Williams,$10.11M,23,Whitefish Bay,WI
28829,Dana Trahern,NextHome Dana Trahern Realty,$10.11M,57,Ulysses,KS
28830,Tainielle Humes,Redfin,$10.11M,25,Birmingham,AL
28831,Kathleen Ribar,Keller Williams,$10.11M,22,Port St. Lucie,FL
28831,Patricia Flynn,William Raveis,$10.11M,12,Osterville,MA
28831,David Aronovich,HomeSmart Real Estate Momentum,$10.11M,11,Mentor,OH
28834,Melissa Van Leeuwen,Summit Sotheby's International Realty,$10.11M,15.5,Heber City,UT
28835,Mark Brigham,"REMAX of Boulder, Inc",$10.11M,11,Boulder,CO
28836,Mikel Porter,Compass,$10.11M,22,Southlake,TX
28837,Diane McDonald,Dickson Realty,$10.11M,13,Reno,NV
28838,Angela Cashion,Atlanta Fine Homes Sotheby's International Realty,$10.11M,10.5,Atlanta,GA
28839,Rhonda Howerton,"Coldwell Banker D'Ann Harper, Realtors",$10.11M,31,San Antonio,TX
28840,Josh McGuire,REMAX 4000 Inc,$10.11M,20,Grand Junction,CO
28841,Emily Orloff,eXp Realty,$10.11M,10,El Dorado Hills,CA
28842,Marisa Murrow,Keller Williams,$10.11M,25,Miamisburg,OH
28843,John Williams,REMAX Edge Realty,$10.11M,31,North Canton,OH
28844,Kimberly Zwickle,HomeSmart Realty Partners,$10.11M,20,Loveland,CO
28845,Yusimi Arjona,Keller Williams,$10.11M,25,Melbourne,FL
28846,Jayce Coziar,Sierra Sotheby's International Realty,$10.11M,10,Truckee,CA
28847,Alicia Commisso,Daniel Gale Sotheby's International Realty,$10.11M,16.6,Huntington,NY
28848,Rajesh Patel,Berkshire Hathaway HomeServices Florida Properties Group,$10.11M,15,Wesley Chapel,FL
28849,Heidi Gustafson,Windermere Real Estate,$10.11M,24,Palm Desert,CA
28850,Jolynn Tarantino,ReeceNichols Real Estate,$10.11M,25,Overland Park,KS
28851,Melissa Breda,ONE Sotheby's Internation Realty,$10.11M,16,Miami Beach,FL
28852,Kristen Cowling,Keller Williams,$10.11M,12,Atlantic Beach,FL
28853,Samantha Miller,CENTURY 21 Elevated Real Estate,$10.11M,17,Littleton,CO
28854,Jamie Mc Donnell,The Real Brokerage Inc.,$10.11M,18,Lynnwood,WA
28855,Sara Carpenter,Schuler Bauer Real Estate ERA Powered,$10.11M,33,Louisville,KY
28856,Jennifer Pomichter,William Pitt Sotheby's International Realty,$10.11M,21,Guilford,CT
28856,Matthew Kveton,Keller Williams,$10.11M,21,Geneva,IL
28856,Linda Zotti,Coldwell Banker Realty,$10.11M,14,Flemington,NJ
28859,Jennifer Gartrell,Berkshire Hathaway HomeServices RW Towne Realty,$10.10M,12,Virginia Beach,VA
28860,Johanna Restrepo,Corcoran Sawyer Smith,$10.10M,16,Jersey City,NJ
28861,Soraya Letournel,Compass,$10.10M,14,Kailua Kona,HI
28862,Mansur Lalji,REMAX Premier,$10.10M,12,Dallas,TX
28863,Pamela Reynolds,REMAX Alternative Realty Inc,$10.10M,16,Melbourne,FL
28864,Lindsay Smith,EXIT Real Estate Solutions,$10.10M,24.3,Hendersonville,TN
28865,Spencer Flannery,"REMAX Whatcom County, Inc.",$10.10M,20,Bellingham,WA
28866,Thomas Ranello,REMAX Shoreline,$10.10M,22,Portland,ME
28867,Caitlin Grisier,CENTURY 21 Platinum Properties,$10.10M,28,Clarksville,TN
28868,Miriam Kantrow del Rio,Keller Williams,$10.10M,16.5,Baton Rouge,LA
28869,Christina D'Alessandro,REMAX Humboldt Realty,$10.10M,19,Eureka,CA
28869,Eileen Rodriguez,Equity Union Real Estate,$10.10M,27,Calabasas,CA
28869,Gail Bomze,Compass,$10.10M,7,Manhattan,NY
28872,Pearl You,Compass,$10.10M,8,Los Altos,CA
28873,Rolin Crawford,Coldwell Banker Action Realty,$10.10M,23,Arnold,CA
28874,Samantha Johnson,Keller Williams,$10.10M,26,Upper Marlboro,MD
28875,Ryanne Sullivan,Compass,$10.10M,23,Philadelphia,PA
28876,Atsuko Kimoto,"Sotheby's International Realty, Inc.",$10.10M,9,Los Angeles,CA
28877,Danielle Voytek,Howard Hanna Real Estate Services,$10.10M,29.5,Westlake,OH
28878,Angela Decint,Compass,$10.10M,11,Reston,VA
28879,Beverly Comeau,Compass,$10.10M,16,Sandwich,MA
28880,Travis Litras,John L. Scott Spokane-Liberty Lake,$10.10M,23.3,Liberty Lake,WA
28881,Dennis Salazar,eXp Realty,$10.10M,19,Phoenix,AZ
28882,Dan Madden,Hawaii Life,$10.10M,7,Hanalei,HI
28882,Chris Grandidge,The Agency,$10.10M,2,Beverly Hills,CA
28884,Daniel Menzer,CENTURY 21 MOVES,$10.10M,28,Sheboygan,WI
28885,Nichole La Fond,Berkshire Hathaway HomeServices PenFed Realty,$10.10M,36,Wichita,KS
28886,Rory MacDonald,eXp Realty,$10.10M,41,Richmond,MI
28887,Emma Del Frate,Keller Williams,$10.10M,13,Houston,TX
28888,Lisette Turner,CENTURY 21 Redwood Realty,$10.10M,23,Winchester,VA
28889,Roshni Slali,Coldwell Banker Mason Morse,$10.10M,9.7,Basalt,CO
28890,Casey Karimi,Equity Union Real Estate,$10.10M,11,Calabasas,CA
28891,Chris Ennis,CENTURY 21 Beutler & Associates,$10.10M,26.1,Spokane,WA
28892,Joyce Davis,Coldwell Banker Realty,$10.10M,16,Westminster,CO
28893,Laura Kelley,Keller Williams,$10.10M,8.7,San Diego,CA
28894,Ellen Eylanbekov,Compass,$10.10M,19,Ellicott City,MD
28895,Rachael Flance,Coldwell Banker Legacy,$10.10M,20.8,Albuquerque,NM
28896,Suzanne Harandi,REMAX Golden Empire,$10.10M,25,Bakersfield,CA
28897,Nicole Roldan,Keller Williams,$10.10M,13,Boise,ID
28898,Lisa Pantuso,CENTURY 21 Your Way,$10.10M,15,Chelmsford,MA
28899,Jennifer Howard,Berkshire Hathaway HomeServices PenFed Realty,$10.10M,6,Santa Rosa Beach,FL
28900,Nicole Niquette,Compass,$10.10M,9,Hermosa Beach,CA
28901,Nathan Fair,REMAX Results,$10.10M,11,Maple Grove,MN
28902,Mark Hronski,LPT Realty,$10.09M,27,Minneapolis,MN
28903,Mike DeLong,CENTURY 21 Beutler & Associates,$10.09M,9.5,Coeur d'Alene,ID
28903,Matthew Kraft,Signature Sotheby's International Realty,$10.09M,18,Birmingham,MI
28903,Joy Denton,"Sotheby's International Realty, Inc.",$10.09M,3,Beverly Hills,CA
28906,Bre Campbell,Keller Williams,$10.09M,24.8,Forest,VA
28907,Agatha Lubas,Keller Williams,$10.09M,15,Ozone Park,NY
28907,Jackie Reinauer,Long & Foster Real Estate,$10.09M,12,Annapolis,MD
28909,Terri Barrett,REMAX Time,$10.09M,28,Rancho Cucamonga,CA
28910,Rudy Alcaraz,Keller Williams,$10.09M,21,Lakewood,CO
28911,Jeannie Posner,eXp Realty,$10.09M,23,Dunwoody,GA
28912,George O'Balle,ERA North Orange County Real Estate,$10.09M,11,Yorba Linda,CA
28913,Mark DeRousie,REMAX Evergreen,$10.09M,24,Port Angeles,WA
28914,Rebecca Melton,CENTURY 21 Judge Fite Company,$10.09M,23,Grand Prairie,TX
28915,Blake Wright,REMAX Unlimited,$10.09M,54,Harrison,AR
28916,Kathy Weston,John L. Scott Medford,$10.09M,24.1,Medford,OR
28917,Matt Davies,Coldwell Banker Realty,$10.09M,14,Orlando,FL
28918,Jennifer DeLuca,Berkshire Hathaway HomeServices Commonwealth Real Estate,$10.09M,16,Medway,MA
28919,Elana Greer,Berkshire Hathaway HomeServices Utah Properties,$10.09M,2,Park City,UT
28920,Diane Dillard,REMAX Elite Realty,$10.09M,19,Franklin,NC
28921,"Michael ""Bond"" Shymansky",Skogman Realty,$10.09M,28,Coralville,IA
28922,Alex Richter,LPT Realty,$10.09M,21,Lakeville,MN
28923,Holly Mack-Ward,Elfant Wissahickon Realtors - HMW&Co,$10.09M,27,Philadelphia,PA
28924,Shail Patel,Kuper Sotheby's International Realty,$10.09M,18.9,San Antonio,TX
28925,Jennifer McGregor,LPT Realty,$10.09M,28,Gulf Breeze,FL
28926,Hu Hua Lin,CENTURY 21 Rainbow Realty,$10.09M,20,Laguna Woods,CA
28927,O'Mara Dunnigan,Keller Williams,$10.09M,19.6,Fargo,ND
28928,Kathleen Davis,Coldwell Banker Realty,$10.09M,9,Morgan Hill,CA
28929,Alex Hoffmann,ERA Doty Real Estate,$10.09M,36,Mountain Home,AR
28930,Karen Kirk,Engel & Völkers Wellesley,$10.09M,10,Wellesley,MA
28931,Theresa Nguyen,Compass,$10.09M,6,San Jose,CA
28931,Kristine Cardinale,John R. Wood Properties Christies International Real Estate,$10.09M,15.8,Sanibel,FL
28933,Mimi Brown,Keller Williams,$10.09M,22,Peoria,AZ
28934,Susan Blaies,Howard Hanna Real Estate Services,$10.09M,29,Grove City,OH
28935,Taylor Richey,Premier Sotheby's International Realty,$10.09M,13,Tampa,FL
28936,Mary Abbott,HomeSmart,$10.09M,11,Scottsdale,AZ
28937,Luisa H Renwick,Keller Williams,$10.09M,24,Stockton,CA
28937,Jayden Vermeer,Slifer Smith & Frampton Real Estate,$10.09M,7,Keystone,CO
28939,Josh Caruso,Howard Hanna Allen Tate Real Estate,$10.09M,25.5,Monroe,NC
28940,Lorraine Easton,REMAX Real Estate Solutions,$10.09M,22,Pittsburgh,PA
28941,Julie Grahmann,REMAX Excalibur,$10.09M,18,Scottsdale,AZ
28942,Ariel Harat,REMAX Real Estate Solutions,$10.09M,35,Pittsburgh,PA
28943,Paula Castro,LPT Realty,$10.09M,14,Wellington,FL
28944,Leslie Davis,Keller Williams,$10.09M,26.5,Asheville,NC
28945,Ruth Hawkins,CENTURY 21 Realty Partners,$10.08M,25.3,Magnolia,TX
28946,Christopher Danesi,REMAX Accord,$10.08M,14,Oakland,CA
28947,Patti Morris,CENTURY 21 Real Estate Center,$10.08M,24,Port Angeles,WA
28948,Patty Reilly-Murphy,@Properties Christie's International Real Estate,$10.08M,9,Oak Park,IL
28949,Patricia Arndt,Long & Foster Real Estate,$10.08M,23,Palmyra,VA
28950,Michael Lubin,CENTURY 21 Curran & Oberski,$10.08M,24,Northville,MI
28951,Larry Rogers,"Coldwell Banker Larry K. Rogers Realty, Inc.",$10.08M,18.5,Shelbyville,KY
28952,Kevin Duong,REMAX Galaxy,$10.08M,17,Woodbridge,VA
28953,Kirk Schexnaider,Compass,$10.08M,26,Lafayette,LA
28954,Jen Hicks,REMAX First,$10.08M,38,Chesterfield,MI
28955,Casey Chumley,The Real Brokerage Inc.,$10.08M,22,Fresno,CA
28956,Kim Davis,Group One Sotheby's International Realty,$10.08M,13,Eagle,ID
28957,Barb Briant,Edina Realty,$10.08M,17,Minneapolis,MN
28958,Anna Knauf,Coldwell Banker Hallmark Realty,$10.08M,8,La Canada Flintridge,CA
28959,Philip R. Hooper,Berkshire Hathaway HomeServices Indiana Realty,$10.08M,26,Evansville,IN
28960,Charles Hammonds,Keller Williams,$10.08M,53.5,Anniston,AL
28961,Marcus Butler,CENTURY 21 Beutler & Associates,$10.08M,16.9,Coeur d'Alene,ID
28962,Dana Parrish,Compass,$10.08M,13,Westminster,CO
28963,Ryan Carson,REMAX Alliance Group,$10.08M,11,Sarasota,FL
28964,Lynn Richardson,Coldwell Banker Realty,$10.08M,10.3,Truckee,CA
28965,MIchelle Lawson,Coldwell Banker Advantage,$10.08M,19.1,Raleigh,NC
28966,Angelica Thrasher,Berkshire Hathaway HomeServices Northwest Real Estate,$10.08M,18,Seattle,WA
28967,Ensy Afdari,Golden Gate Sotheby's International Realty,$10.08M,5,Los Gatos,CA
28967,Andrea Bigler,Keller Williams,$10.08M,7,Long Beach,CA
28967,Shawn Dixon,REMAX College Park Realty,$10.08M,11,Los Alamitos,CA
28970,Patti Curry,Howard Hanna Allen Tate Real Estate,$10.08M,28,Greensboro,NC
28971,Christopher Laine,RSVP Brokers ERA,$10.08M,9,Seattle,WA
28972,Nick MacDonald,Iron Valley Real Estate Premier,$10.08M,23,Camden,DE
28973,Andrea Payne,Better Homes and Gardens Real Estate Haven Properties,$10.08M,8.3,Pismo Beach,CA
28974,Emily Butler,Engel & Völkers Pikes Peak,$10.08M,9.4,Colorado Springs,CO
28975,Nicole van Dobben,Compass,$10.08M,7,La Jolla,CA
28976,George Hoch,Howard Hanna S. Tier,$10.08M,45.8,Vestal,NY
28977,Carly Sweet,Engel & Völkers Coeur d'Alene,$10.08M,19,Coeur d'Alene,ID
28978,Roger Kopernik,EXIT Realty Premier,$10.08M,41,Cheboygan,MI
28979,Lisa Werre,Coldwell Banker Realty,$10.08M,16,Annapolis,MD
28980,Sammi Weiser,REMAX Ignite,$10.08M,33,Beloit,WI
28981,Sang Ur,Redfin,$10.08M,8,El Monte,CA
28982,Matt Bruns,Berkshire Hathaway HomeServices Select Properties,$10.08M,12,Saint Louis,MO
28983,Rochelle Blackwell,Redfin,$10.08M,25,Atlanta,GA
28984,Erin Knapp,Howard Hanna Real Estate Services,$10.08M,25,Bay Village,OH
28985,Sanjay Marathe,Keller Williams,$10.08M,24,Naperville,IL
28986,Kimberly Hagan,Keller Williams,$10.08M,29,Branson,MO
28987,Jerel Stewart,NextHome Realty Premier Properties,$10.08M,23,Valencia,CA
28988,Nadia Cheema,REMAX Realty Group,$10.08M,22,Pittsford,NY
28989,Marshall Magaro,Ansley Real Estate Christie's International,$10.07M,5.5,Atlanta,GA
28990,Luke Reeder,REMAX Advantage Realty,$10.07M,23,Baltimore,MD
28991,Meg Zammit,CENTURY 21 Northland,$10.07M,22,Traverse City,MI
28992,Mark Lynett,Gibson Sotheby's International Realty,$10.07M,7,Provincetown,MA
28993,Tonya Walker,"Coldwell Banker Apex, Realtors",$10.07M,18,Allen,TX
28994,Heather Young,Coldwell Banker Caine,$10.07M,24,Greenville,SC
28995,James Celio,CENTURY 21 AllPoints Realty,$10.07M,20,Hebron,CT
28996,Hillary Dukes,Berkshire Hathaway HomeServices Georgia Properties,$10.07M,14,Atlanta,GA
28997,Linda Mehaffie,"REMAX Delta Group, Inc.",$10.07M,33,Harrisburg,PA
28997,Jon Sisti,Corcoran Sawyer Smith,$10.07M,4,Hoboken,NJ
28999,Kelley Martin,Keller Williams,$10.07M,29,San Antonio,TX
29000,Rodolfo Ramirez,CENTURY 21 Masters,$10.07M,16.5,Santa Paula,CA
29001,John Frey,Coldwell Banker Realty,$10.07M,11,Ridgefield,CT
29002,Israel Hill,John L. Scott Portland Central,$10.07M,18.9,Portland,OR
29003,Kristin Garber,Keller Williams,$10.07M,20,Charlotte,NC
29004,Mitch Cripe,Coldwell Banker Schmidt Realtors,$10.07M,24,East Grand Rapids,MI
